Date,Currency,Mean,Buy,Sell
15/02/2024,KES/CAD,107.67,102.99,111.91
14/02/2024,KES/CAD,110.75,110.95,115.5
13/02/2024,KES/CAD,114.62,114.81,117.77
12/02/2024,KES/CAD,117.07,117.24,118.88
09/02/2024,KES/CAD,118.13,118.3,119.28
08/02/2024,KES/CAD,118.85,118.39,119.35
07/02/2024,KES/CAD,118.84,118.9,119.3
06/02/2024,KES/CAD,118.58,118.49,119.11
05/02/2024,KES/CAD,118.14,118.49,119.31
02/02/2024,KES/CAD,118.84,119.09,120.09
01/02/2024,KES/CAD,119.51,119.19,120.08
31/01/2024,KES/CAD,119.09,119.35,120.55
30/01/2024,KES/CAD,120.16,119.91,120.9
29/01/2024,KES/CAD,119.99,119.93,121.25
26/01/2024,KES/CAD,120.41,120.52,121.45
25/01/2024,KES/CAD,120.96,120.26,121.4
24/01/2024,KES/CAD,120.32,120.35,121.68
23/01/2024,KES/CAD,120.71,120.17,121.17
22/01/2024,KES/CAD,120.19,120.17,121.14
19/01/2024,KES/CAD,120.24,119.49,120.66
18/01/2024,KES/CAD,119.55,118.98,119.96
17/01/2024,KES/CAD,118.84,118.32,119.53
16/01/2024,KES/CAD,118.31,118.24,119.2
15/01/2024,KES/CAD,118.77,117.44,119.65
12/01/2024,KES/CAD,118.54,118.46,119.54
11/01/2024,KES/CAD,118.33,118.05,119.44
10/01/2024,KES/CAD,117.84,118.01,118.96
09/01/2024,KES/CAD,117.79,117.62,118.7
08/01/2024,KES/CAD,117.99,117.7,118.4
05/01/2024,KES/CAD,117.46,117.41,118.54
04/01/2024,KES/CAD,117.59,117.39,118.33
03/01/2024,KES/CAD,117.19,117.29,118.26
02/01/2024,KES/CAD,117.83,117.97,118.96
01/01/2024,KES/CAD,118.2,118.45,118.63
29/12/2023,KES/CAD,118.11,117.83,119.14
28/12/2023,KES/CAD,118.26,117.99,119.11
27/12/2023,KES/CAD,118.08,117.4,118.78
26/12/2023,KES/CAD,117.84,117.62,118.24
25/12/2023,KES/CAD,117.34,117.3,117.74
22/12/2023,KES/CAD,117.13,116.29,118.02
21/12/2023,KES/CAD,116.91,115.23,117.36
20/12/2023,KES/CAD,115.16,115.24,115.77
19/12/2023,KES/CAD,115.34,114.65,115.44
18/12/2023,KES/CAD,114.76,114.56,115.29
15/12/2023,KES/CAD,114.86,114.34,115.21
14/12/2023,KES/CAD,114.33,113.45,114.54
13/12/2023,KES/CAD,113.38,112.64,113.68
12/12/2023,KES/CAD,112.79,112.63,113.26
11/12/2023,KES/CAD,112.92,112.67,113.22
08/12/2023,KES/CAD,112.72,112.63,113.14
07/12/2023,KES/CAD,112.68,112.56,112.9
06/12/2023,KES/CAD,112.73,112.77,113.19
05/12/2023,KES/CAD,112.73,112.77,113.28
04/12/2023,KES/CAD,113.16,113.03,113.7
01/12/2023,KES/CAD,113.45,112.93,113.64
30/11/2023,KES/CAD,112.93,112.45,113.09
29/11/2023,KES/CAD,112.66,112.51,113.13
28/11/2023,KES/CAD,112.71,112.25,112.91
27/11/2023,KES/CAD,112.27,111.83,112.4
24/11/2023,KES/CAD,111.96,111.41,112.41
23/11/2023,KES/CAD,111.5,111.4,111.94
22/11/2023,KES/CAD,111.55,110.91,111.66
21/11/2023,KES/CAD,111.3,110.96,111.55
20/11/2023,KES/CAD,110.98,110.87,111.33
17/11/2023,KES/CAD,110.99,110.37,111.23
16/11/2023,KES/CAD,110.62,110.54,111.24
15/11/2023,KES/CAD,111.08,110.86,111.43
14/11/2023,KES/CAD,110.92,109.74,111.08
13/11/2023,KES/CAD,109.76,109.63,110.08
10/11/2023,KES/CAD,109.79,109.45,110.1
09/11/2023,KES/CAD,109.64,109.64,110.24
08/11/2023,KES/CAD,109.76,109.63,110.15
07/11/2023,KES/CAD,109.93,109.8,110.52
06/11/2023,KES/CAD,110.36,110.41,111.01
03/11/2023,KES/CAD,110.61,109.61,110.75
02/11/2023,KES/CAD,109.7,108.82,109.82
01/11/2023,KES/CAD,108.82,108.38,109.03
31/10/2023,KES/CAD,108.43,108.36,109.14
30/10/2023,KES/CAD,108.85,108.38,109.03
27/10/2023,KES/CAD,108.33,108.35,109.09
26/10/2023,KES/CAD,108.59,108.56,109.08
25/10/2023,KES/CAD,108.79,108.75,109.4
24/10/2023,KES/CAD,109.24,109.19,109.96
23/10/2023,KES/CAD,109.54,109.18,109.83
20/10/2023,KES/CAD,109.13,109.06,109.59
19/10/2023,KES/CAD,109.1,108.96,109.51
18/10/2023,KES/CAD,109.21,109.28,110.01
17/10/2023,KES/CAD,109.56,109.17,109.88
16/10/2023,KES/CAD,109.62,109.21,109.82
13/10/2023,KES/CAD,109.22,108.85,109.49
12/10/2023,KES/CAD,108.85,108.85,109.85
11/10/2023,KES/CAD,109.52,109.27,109.76
10/10/2023,KES/CAD,109.53,109.34,109.74
09/10/2023,KES/CAD,109.48,108.75,109.64
06/10/2023,KES/CAD,108.82,108.25,109.06
05/10/2023,KES/CAD,108.4,107.82,108.52
04/10/2023,KES/CAD,108.07,107.87,108.53
03/10/2023,KES/CAD,108.25,107.97,108.57
02/10/2023,KES/CAD,108.39,108.44,109.36
29/09/2023,KES/CAD,109.07,109.09,110.5
28/09/2023,KES/CAD,109.71,109.48,109.95
27/09/2023,KES/CAD,109.52,109.2,109.64
26/09/2023,KES/CAD,109.25,109.24,109.83
25/09/2023,KES/CAD,109.7,109.2,109.8
22/09/2023,KES/CAD,109.22,109.25,109.89
21/09/2023,KES/CAD,109.24,108.98,109.51
20/09/2023,KES/CAD,109.29,109.24,109.93
19/09/2023,KES/CAD,109.3,108.94,110.01
18/09/2023,KES/CAD,108.94,108.58,109.17
15/09/2023,KES/CAD,108.56,108.41,108.84
14/09/2023,KES/CAD,108.59,108.19,108.8
13/09/2023,KES/CAD,108.18,107.87,108.5
12/09/2023,KES/CAD,108.03,107.65,108.21
11/09/2023,KES/CAD,107.76,107.22,107.96
08/09/2023,KES/CAD,107.12,106.74,107.48
07/09/2023,KES/CAD,106.76,106.75,107.21
06/09/2023,KES/CAD,107.03,106.78,107.22
05/09/2023,KES/CAD,106.9,106.67,107.33
04/09/2023,KES/CAD,107.18,107.04,107.34
01/09/2023,KES/CAD,107.07,107.02,107.94
31/08/2023,KES/CAD,107.62,107.19,107.75
30/08/2023,KES/CAD,107.35,106.9,107.61
29/08/2023,KES/CAD,107.11,106.5,107.24
28/08/2023,KES/CAD,106.69,106.54,107
25/08/2023,KES/CAD,106.48,106.3,106.87
24/08/2023,KES/CAD,106.56,106.58,107.14
23/08/2023,KES/CAD,106.93,106.38,107.07
22/08/2023,KES/CAD,106.52,106.48,106.98
21/08/2023,KES/CAD,106.52,106.33,107.04
18/08/2023,KES/CAD,106.42,106.3,106.7
17/08/2023,KES/CAD,106.44,106.25,106.85
16/08/2023,KES/CAD,106.35,106.34,106.91
15/08/2023,KES/CAD,106.52,106.36,107.06
14/08/2023,KES/CAD,106.65,106.6,107.02
11/08/2023,KES/CAD,106.75,106.55,107.07
10/08/2023,KES/CAD,106.69,106.76,107.39
09/08/2023,KES/CAD,106.85,106.56,107.03
08/08/2023,KES/CAD,106.74,106.06,107.15
07/08/2023,KES/CAD,107.02,106.75,107.23
04/08/2023,KES/CAD,106.85,106.76,107.37
03/08/2023,KES/CAD,106.81,106.77,107.14
02/08/2023,KES/CAD,106.84,106.89,107.58
01/08/2023,KES/CAD,107.36,107.19,108.17
31/07/2023,KES/CAD,108.04,107.37,108.44
28/07/2023,KES/CAD,107.36,107.33,107.87
27/07/2023,KES/CAD,107.56,107.48,108.19
26/07/2023,KES/CAD,107.6,107.39,107.96
25/07/2023,KES/CAD,107.84,107.6,108.06
24/07/2023,KES/CAD,107.78,107.17,108.03
21/07/2023,KES/CAD,107.18,107.24,107.88
20/07/2023,KES/CAD,107.55,107.46,108.09
19/07/2023,KES/CAD,107.59,107.39,107.75
18/07/2023,KES/CAD,107.43,106.92,107.55
17/07/2023,KES/CAD,107.15,106.89,107.56
14/07/2023,KES/CAD,106.95,106.94,108.01
13/07/2023,KES/CAD,107.77,107,107.92
12/07/2023,KES/CAD,106.98,106.69,107.44
11/07/2023,KES/CAD,106.64,106.19,106.73
10/07/2023,KES/CAD,106.17,105.86,106.35
07/07/2023,KES/CAD,106.1,105.19,106.25
06/07/2023,KES/CAD,105.36,105.39,106.19
05/07/2023,KES/CAD,105.92,105.91,106.48
04/07/2023,KES/CAD,106.34,105.98,106.61
03/07/2023,KES/CAD,106.08,105.94,106.35
30/06/2023,KES/CAD,106.12,105.77,106.46
29/06/2023,KES/CAD,105.91,105.74,106.13
28/06/2023,KES/CAD,105.84,105.78,106.49
27/06/2023,KES/CAD,106.37,106.45,107.09
26/06/2023,KES/CAD,106.68,106.51,106.92
23/06/2023,KES/CAD,106.44,106.15,106.83
22/06/2023,KES/CAD,106.68,106.41,106.84
21/06/2023,KES/CAD,106.49,105.84,106.64
20/06/2023,KES/CAD,105.84,105.64,106.14
19/06/2023,KES/CAD,106,105.9,106.31
16/06/2023,KES/CAD,106.06,105.66,106.32
15/06/2023,KES/CAD,105.7,104.6,105.91
14/06/2023,KES/CAD,104.76,104.62,105.27
13/06/2023,KES/CAD,104.78,104.13,105.11
12/06/2023,KES/CAD,104.23,104.18,104.79
09/06/2023,KES/CAD,104.38,104.12,104.71
08/06/2023,KES/CAD,104.19,104,104.42
07/06/2023,KES/CAD,103.97,103.52,104.46
06/06/2023,KES/CAD,103.53,103.26,103.74
05/06/2023,KES/CAD,103.22,103.03,103.53
02/06/2023,KES/CAD,103.3,103.02,103.52
01/06/2023,KES/CAD,102.95,102.01,103.16
31/05/2023,KES/CAD,102.02,101.47,102.15
30/05/2023,KES/CAD,101.69,101.68,102.09
29/05/2023,KES/CAD,101.8,101.55,101.93
26/05/2023,KES/CAD,101.53,101.08,101.73
25/05/2023,KES/CAD,101.31,101.33,101.78
24/05/2023,KES/CAD,101.49,101.49,102.26
23/05/2023,KES/CAD,102.11,101.76,102.34
22/05/2023,KES/CAD,101.94,101.74,102.13
19/05/2023,KES/CAD,101.76,101.67,102.23
18/05/2023,KES/CAD,101.75,101.66,102.16
17/05/2023,KES/CAD,101.9,101.46,102.22
16/05/2023,KES/CAD,101.7,101.46,102.4
15/05/2023,KES/CAD,101.71,100.97,101.87
12/05/2023,KES/CAD,101.02,100.99,101.61
11/05/2023,KES/CAD,101.39,101.43,102.34
10/05/2023,KES/CAD,102.18,101.93,102.61
09/05/2023,KES/CAD,102.01,101.96,102.28
08/05/2023,KES/CAD,102.05,101.91,102.59
05/05/2023,KES/CAD,101.94,100.71,102.05
04/05/2023,KES/CAD,100.69,99.9,100.94
03/05/2023,KES/CAD,99.96,99.78,100.28
02/05/2023,KES/CAD,99.83,99.83,100.74
01/05/2023,KES/CAD,100.32,100.11,100.52
28/04/2023,KES/CAD,100.27,99.49,100.48
27/04/2023,KES/CAD,99.9,99.53,100.01
26/04/2023,KES/CAD,99.53,99.42,99.9
25/04/2023,KES/CAD,99.49,99.42,100.16
24/04/2023,KES/CAD,99.94,99.71,100.17
21/04/2023,KES/CAD,99.87,99.78,100.47
20/04/2023,KES/CAD,100.33,100.26,100.65
19/04/2023,KES/CAD,100.36,100.38,100.9
18/04/2023,KES/CAD,100.73,100.53,101.09
17/04/2023,KES/CAD,100.52,100.4,100.96
14/04/2023,KES/CAD,100.59,100.43,101.12
13/04/2023,KES/CAD,100.68,99.56,100.81
12/04/2023,KES/CAD,99.54,99.21,99.72
11/04/2023,KES/CAD,99.15,98.84,99.28
10/04/2023,KES/CAD,98.79,98.57,99.08
07/04/2023,KES/CAD,98.81,98.73,99.09
06/04/2023,KES/CAD,98.94,98.73,99.3
05/04/2023,KES/CAD,98.89,98.65,99.36
04/04/2023,KES/CAD,98.79,98.62,99.18
03/04/2023,KES/CAD,98.59,97.81,98.88
31/03/2023,KES/CAD,97.95,97.47,98.06
30/03/2023,KES/CAD,97.66,97.24,97.93
29/03/2023,KES/CAD,97.35,96.66,97.45
28/03/2023,KES/CAD,96.82,96.1,96.98
27/03/2023,KES/CAD,96.22,95.6,96.38
24/03/2023,KES/CAD,95.5,95.17,95.81
23/03/2023,KES/CAD,95.65,95.3,96.33
22/03/2023,KES/CAD,95.26,95.09,95.85
21/03/2023,KES/CAD,95.09,94.9,95.73
20/03/2023,KES/CAD,95.04,94.46,95.45
17/03/2023,KES/CAD,94.6,94.38,95.12
16/03/2023,KES/CAD,94.52,94.13,94.82
15/03/2023,KES/CAD,94.2,93.95,95.01
14/03/2023,KES/CAD,94.54,94.18,94.87
13/03/2023,KES/CAD,94.26,93.7,94.69
10/03/2023,KES/CAD,93.63,92.9,94.18
09/03/2023,KES/CAD,92.94,92.89,93.7
08/03/2023,KES/CAD,92.94,92.93,93.68
07/03/2023,KES/CAD,93.3,93.34,94.51
06/03/2023,KES/CAD,94.01,93.72,94.39
03/03/2023,KES/CAD,93.77,93.51,94.41
02/03/2023,KES/CAD,93.62,93.17,93.96
01/03/2023,KES/CAD,93.48,92.93,93.89
28/02/2023,KES/CAD,92.94,93.01,93.85
27/02/2023,KES/CAD,93.38,92.66,93.76
24/02/2023,KES/CAD,92.96,92.67,93.63
23/02/2023,KES/CAD,93.13,92.99,93.67
22/02/2023,KES/CAD,92.97,92.93,93.41
21/02/2023,KES/CAD,92.99,93.03,93.89
20/02/2023,KES/CAD,93.65,93.07,93.82
17/02/2023,KES/CAD,93.14,92.87,93.44
16/02/2023,KES/CAD,93.28,93.21,94.11
15/02/2023,KES/CAD,93.6,93.37,94.02
14/02/2023,KES/CAD,93.71,93.41,94.25
13/02/2023,KES/CAD,93.86,93.46,94
10/02/2023,KES/CAD,93.75,92.7,93.87
09/02/2023,KES/CAD,92.97,92.86,93.63
08/02/2023,KES/CAD,92.86,92.92,93.57
07/02/2023,KES/CAD,93.13,92.72,93.35
06/02/2023,KES/CAD,92.79,92.68,93.22
03/02/2023,KES/CAD,93.02,92.91,93.66
02/02/2023,KES/CAD,93.46,93.31,94.03
01/02/2023,KES/CAD,93.6,93.05,93.86
31/01/2023,KES/CAD,93.48,92.41,93.62
30/01/2023,KES/CAD,92.88,92.94,93.54
27/01/2023,KES/CAD,93.37,93.17,93.54
26/01/2023,KES/CAD,93.27,92.62,93.48
25/01/2023,KES/CAD,92.66,92.48,93.18
24/01/2023,KES/CAD,92.87,92.66,93.14
23/01/2023,KES/CAD,92.78,92.52,93.12
20/01/2023,KES/CAD,92.65,91.93,92.8
19/01/2023,KES/CAD,92.06,91.75,92.26
18/01/2023,KES/CAD,91.85,91.88,92.96
17/01/2023,KES/CAD,92.48,92.24,92.72
16/01/2023,KES/CAD,92.33,92.33,92.78
13/01/2023,KES/CAD,92.35,92.14,93.05
12/01/2023,KES/CAD,92.55,91.99,92.77
11/01/2023,KES/CAD,92.17,92.02,92.4
10/01/2023,KES/CAD,92.05,91.99,92.52
09/01/2023,KES/CAD,92.28,91.86,92.58
06/01/2023,KES/CAD,91.81,90.41,91.98
05/01/2023,KES/CAD,90.99,90.91,91.63
04/01/2023,KES/CAD,91.47,90.27,91.58
03/01/2023,KES/CAD,90.25,90.24,91.18
02/01/2023,KES/CAD,90.82,90.83,91.25
30/12/2022,KES/CAD,90.98,90.85,91.3
29/12/2022,KES/CAD,91,90.55,91.16
28/12/2022,KES/CAD,90.48,90.55,91.4
27/12/2022,KES/CAD,91.07,90.73,91.41
26/12/2022,KES/CAD,90.64,90.51,90.8
23/12/2022,KES/CAD,90.54,90.09,90.88
22/12/2022,KES/CAD,90.1,89.95,90.82
21/12/2022,KES/CAD,90.39,90.24,90.67
20/12/2022,KES/CAD,90.43,89.8,90.72
19/12/2022,KES/CAD,90.15,89.88,90.37
16/12/2022,KES/CAD,89.72,89.77,90.4
15/12/2022,KES/CAD,89.96,89.95,90.78
14/12/2022,KES/CAD,90.58,90.24,90.9
13/12/2022,KES/CAD,90.61,89.99,90.9
12/12/2022,KES/CAD,89.96,89.74,90.17
09/12/2022,KES/CAD,89.9,89.73,90.54
08/12/2022,KES/CAD,90.28,89.65,90.59
07/12/2022,KES/CAD,89.87,89.57,90.37
06/12/2022,KES/CAD,89.78,89.71,90.42
05/12/2022,KES/CAD,90.2,90.17,91.61
02/12/2022,KES/CAD,90.82,90.56,91.36
01/12/2022,KES/CAD,91.16,90.97,91.49
30/11/2022,KES/CAD,91.23,90.07,91.32
29/11/2022,KES/CAD,90.08,89.73,91.33
28/11/2022,KES/CAD,90.62,90.66,91.38
25/11/2022,KES/CAD,91.38,91.19,91.85
24/11/2022,KES/CAD,91.58,91.49,91.81
23/11/2022,KES/CAD,91.5,90.99,91.65
22/11/2022,KES/CAD,91.23,90.8,91.4
21/11/2022,KES/CAD,90.77,90.46,91.23
18/11/2022,KES/CAD,91.13,90.96,91.65
17/11/2022,KES/CAD,91.45,90.94,91.62
16/11/2022,KES/CAD,91.43,91.32,92.17
15/11/2022,KES/CAD,91.79,91.38,92.16
14/11/2022,KES/CAD,91.48,91.42,91.99
11/11/2022,KES/CAD,91.87,91.07,92.01
10/11/2022,KES/CAD,91.35,89.65,91.44
09/11/2022,KES/CAD,89.97,89.86,90.74
08/11/2022,KES/CAD,90.56,89.73,90.83
07/11/2022,KES/CAD,90.04,89.59,90.26
04/11/2022,KES/CAD,90.07,88.31,90.13
03/11/2022,KES/CAD,88.35,87.94,88.76
02/11/2022,KES/CAD,88.5,88.47,89.56
01/11/2022,KES/CAD,88.95,88.7,89.68
31/10/2022,KES/CAD,88.98,88.58,89.18
28/10/2022,KES/CAD,89.17,88.9,89.61
27/10/2022,KES/CAD,89.33,88.92,89.8
26/10/2022,KES/CAD,89.37,88.73,89.71
25/10/2022,KES/CAD,89.02,88.09,89.07
24/10/2022,KES/CAD,88.36,87.9,89
21/10/2022,KES/CAD,88.77,87.39,88.85
20/10/2022,KES/CAD,87.96,87.69,88.71
19/10/2022,KES/CAD,87.96,87.67,88.24
18/10/2022,KES/CAD,88.09,87.64,88.56
17/10/2022,KES/CAD,88.18,87.08,88.28
14/10/2022,KES/CAD,87.07,86.97,88.29
13/10/2022,KES/CAD,87.9,86.48,88.2
12/10/2022,KES/CAD,87.42,87.33,87.78
11/10/2022,KES/CAD,87.54,87.1,88.08
10/10/2022,KES/CAD,87.62,87.6,88.11
07/10/2022,KES/CAD,87.88,87.73,88.29
06/10/2022,KES/CAD,87.81,87.77,88.98
05/10/2022,KES/CAD,88.63,88.11,89.38
04/10/2022,KES/CAD,89.31,88.31,89.38
03/10/2022,KES/CAD,88.54,87.24,88.58
30/09/2022,KES/CAD,87.24,87.16,88.33
29/09/2022,KES/CAD,88.15,87.65,88.56
28/09/2022,KES/CAD,88.54,87.17,88.58
27/09/2022,KES/CAD,87.88,87.53,88.45
26/09/2022,KES/CAD,87.76,87.28,88.88
23/09/2022,KES/CAD,88.57,88.44,89.46
22/09/2022,KES/CAD,89.34,88.87,89.86
21/09/2022,KES/CAD,89.34,89.3,90.19
20/09/2022,KES/CAD,90.1,90.04,91.02
19/09/2022,KES/CAD,90.85,90.21,90.9
16/09/2022,KES/CAD,90.7,90.38,90.94
15/09/2022,KES/CAD,90.94,90.83,91.51
14/09/2022,KES/CAD,91.36,91.04,91.55
13/09/2022,KES/CAD,91.33,91.29,92.86
12/09/2022,KES/CAD,92.57,92.04,92.8
09/09/2022,KES/CAD,92.25,91.74,92.64
08/09/2022,KES/CAD,91.81,91.32,91.91
07/09/2022,KES/CAD,91.56,90.94,91.64
06/09/2022,KES/CAD,91.34,91.21,91.7
05/09/2022,KES/CAD,91.37,91.08,91.47
02/09/2022,KES/CAD,91.39,91.1,91.82
01/09/2022,KES/CAD,91.24,90.85,91.5
31/08/2022,KES/CAD,91.44,91.35,91.87
30/08/2022,KES/CAD,91.62,91.52,92.44
29/08/2022,KES/CAD,92.15,91.59,92.29
26/08/2022,KES/CAD,91.89,91.83,92.83
25/08/2022,KES/CAD,92.69,92.26,92.94
24/08/2022,KES/CAD,92.34,91.97,92.44
23/08/2022,KES/CAD,92.43,91.7,92.67
22/08/2022,KES/CAD,91.61,91.67,92.32
19/08/2022,KES/CAD,92.02,92,92.42
18/08/2022,KES/CAD,92.23,92.19,92.89
17/08/2022,KES/CAD,92.44,92.36,93.23
16/08/2022,KES/CAD,92.93,92.36,93.14
15/08/2022,KES/CAD,92.44,92.3,93.55
12/08/2022,KES/CAD,93.42,93.29,93.77
11/08/2022,KES/CAD,93.37,93.16,93.74
10/08/2022,KES/CAD,93.25,92.35,93.53
09/08/2022,KES/CAD,92.38,92.39,92.82
08/08/2022,KES/CAD,92.65,91.96,92.85
05/08/2022,KES/CAD,92.01,91.71,92.7
04/08/2022,KES/CAD,92.53,92.52,93
03/08/2022,KES/CAD,92.54,92.3,92.86
02/08/2022,KES/CAD,92.31,92.3,92.73
01/08/2022,KES/CAD,92.56,92.55,93.22
29/07/2022,KES/CAD,92.85,92.49,92.98
28/07/2022,KES/CAD,92.68,92.3,92.9
27/07/2022,KES/CAD,92.49,91.96,92.72
26/07/2022,KES/CAD,91.94,91.92,92.66
25/07/2022,KES/CAD,92.28,91.56,92.49
22/07/2022,KES/CAD,91.77,91.77,92.53
21/07/2022,KES/CAD,92.07,91.66,92.23
20/07/2022,KES/CAD,91.92,91.82,92.23
19/07/2022,KES/CAD,92.02,91.14,92.13
18/07/2022,KES/CAD,91.13,90.76,91.8
15/07/2022,KES/CAD,90.65,90,90.87
14/07/2022,KES/CAD,90.01,89.38,91.15
13/07/2022,KES/CAD,91.01,90.49,91.38
12/07/2022,KES/CAD,90.63,90.46,91
11/07/2022,KES/CAD,90.7,90.48,91.26
08/07/2022,KES/CAD,91.11,90.6,91.3
07/07/2022,KES/CAD,90.99,90.41,91.11
06/07/2022,KES/CAD,90.45,90.24,90.73
05/07/2022,KES/CAD,90.41,90.18,91.95
04/07/2022,KES/CAD,91.62,91.37,91.92
01/07/2022,KES/CAD,91.43,90.92,91.64
30/06/2022,KES/CAD,91.51,91.15,91.68
29/06/2022,KES/CAD,91.28,91.31,91.77
28/06/2022,KES/CAD,91.4,91.35,91.92
27/06/2022,KES/CAD,91.33,90.95,91.58
24/06/2022,KES/CAD,91.22,90.41,91.36
23/06/2022,KES/CAD,90.4,90.33,90.91
22/06/2022,KES/CAD,90.74,90.42,91.08
21/06/2022,KES/CAD,90.84,90.39,91.07
20/06/2022,KES/CAD,90.35,89.99,90.53
17/06/2022,KES/CAD,89.98,89.72,90.7
16/06/2022,KES/CAD,90.53,90.4,91.21
15/06/2022,KES/CAD,90.91,90.26,91.2
14/06/2022,KES/CAD,90.43,90.32,91.17
13/06/2022,KES/CAD,90.78,90.84,91.6
10/06/2022,KES/CAD,91.44,91.31,92.32
09/06/2022,KES/CAD,92.13,92.16,93.32
08/06/2022,KES/CAD,93.11,93.08,93.52
07/06/2022,KES/CAD,93.19,92.51,93.36
06/06/2022,KES/CAD,92.85,92.64,93.27
03/06/2022,KES/CAD,92.62,92.68,93.08
02/06/2022,KES/CAD,92.87,92.03,93.01
01/06/2022,KES/CAD,92.18,92.13,92.64
31/05/2022,KES/CAD,92.27,91.92,92.49
30/05/2022,KES/CAD,92.13,91.63,92.26
27/05/2022,KES/CAD,91.62,91.24,91.77
26/05/2022,KES/CAD,91.23,90.73,91.36
25/05/2022,KES/CAD,90.9,90.49,91.08
24/05/2022,KES/CAD,90.88,90.57,91.27
23/05/2022,KES/CAD,91.17,90.63,91.26
20/05/2022,KES/CAD,90.6,90.49,91.2
19/05/2022,KES/CAD,90.66,90.23,91.06
18/05/2022,KES/CAD,90.17,90.21,90.94
17/05/2022,KES/CAD,90.73,90.39,90.93
16/05/2022,KES/CAD,90.39,89.48,90.53
13/05/2022,KES/CAD,89.91,89,90.11
12/05/2022,KES/CAD,88.94,88.81,89.47
11/05/2022,KES/CAD,89.25,89.03,89.86
10/05/2022,KES/CAD,89.01,88.9,89.54
09/05/2022,KES/CAD,89.08,89.12,89.94
06/05/2022,KES/CAD,89.74,89.79,90.49
05/05/2022,KES/CAD,90.18,90.02,91.14
04/05/2022,KES/CAD,90.89,90.12,91.02
03/05/2022,KES/CAD,90.07,89.8,90.3
02/05/2022,KES/CAD,89.82,89.66,90.19
29/04/2022,KES/CAD,89.97,90.03,91.05
28/04/2022,KES/CAD,90.32,89.9,90.54
27/04/2022,KES/CAD,90.21,90.04,90.59
26/04/2022,KES/CAD,90.16,90.23,91.22
25/04/2022,KES/CAD,90.76,90.54,91.07
22/04/2022,KES/CAD,90.92,90.9,91.99
21/04/2022,KES/CAD,91.81,91.8,92.78
20/04/2022,KES/CAD,92.38,91.4,92.65
19/04/2022,KES/CAD,91.36,91.24,91.91
18/04/2022,KES/CAD,91.45,91.34,91.65
15/04/2022,KES/CAD,91.48,91.5,91.74
14/04/2022,KES/CAD,91.57,91.35,92.25
13/04/2022,KES/CAD,91.77,91.07,91.96
12/04/2022,KES/CAD,91.21,91.11,91.77
11/04/2022,KES/CAD,91.29,91.32,91.8
08/04/2022,KES/CAD,91.67,91.36,91.81
07/04/2022,KES/CAD,91.48,91.41,91.98
06/04/2022,KES/CAD,91.84,91.81,92.4
05/04/2022,KES/CAD,92.11,92.12,92.85
04/04/2022,KES/CAD,92.07,91.82,92.32
01/04/2022,KES/CAD,91.8,91.74,92.19
31/03/2022,KES/CAD,91.9,91.7,92.27
30/03/2022,KES/CAD,91.98,91.79,92.49
29/03/2022,KES/CAD,91.81,91.61,92.23
28/03/2022,KES/CAD,91.61,91.15,92.09
25/03/2022,KES/CAD,91.92,91.29,92.11
24/03/2022,KES/CAD,91.4,90.95,91.62
23/03/2022,KES/CAD,91.1,90.86,91.34
22/03/2022,KES/CAD,91.05,90.67,91.16
21/03/2022,KES/CAD,90.79,90.6,91.09
18/03/2022,KES/CAD,90.67,90.45,90.88
17/03/2022,KES/CAD,90.51,90.04,90.71
16/03/2022,KES/CAD,90.12,89.42,90.22
15/03/2022,KES/CAD,89.42,88.76,89.54
14/03/2022,KES/CAD,88.99,89.06,89.76
11/03/2022,KES/CAD,89.53,89.17,89.97
10/03/2022,KES/CAD,89.25,88.85,89.49
09/03/2022,KES/CAD,88.99,88.46,89.14
08/03/2022,KES/CAD,88.48,88.43,89.14
07/03/2022,KES/CAD,88.86,88.95,89.88
04/03/2022,KES/CAD,89.45,89.11,89.95
03/03/2022,KES/CAD,89.77,89.77,90.5
02/03/2022,KES/CAD,90.09,89.31,90.2
01/03/2022,KES/CAD,89.26,89.28,89.98
28/02/2022,KES/CAD,89.72,88.85,89.94
25/02/2022,KES/CAD,89.5,88.75,89.68
24/02/2022,KES/CAD,88.77,88.4,89.41
23/02/2022,KES/CAD,89.28,89.02,89.74
22/02/2022,KES/CAD,88.95,88.94,89.44
21/02/2022,KES/CAD,89.08,89.09,89.38
18/02/2022,KES/CAD,89.08,89.1,89.72
17/02/2022,KES/CAD,89.31,89.2,89.63
16/02/2022,KES/CAD,89.48,89.29,89.75
15/02/2022,KES/CAD,89.26,88.96,89.48
14/02/2022,KES/CAD,89.18,88.88,89.35
11/02/2022,KES/CAD,89.11,89.06,89.67
10/02/2022,KES/CAD,89.27,89.28,89.94
09/02/2022,KES/CAD,89.59,89.33,89.74
08/02/2022,KES/CAD,89.26,89.29,89.75
07/02/2022,KES/CAD,89.64,89.01,89.8
04/02/2022,KES/CAD,88.89,88.83,89.68
03/02/2022,KES/CAD,89.47,89.34,89.71
02/02/2022,KES/CAD,89.54,89.36,89.77
01/02/2022,KES/CAD,89.44,89.25,89.77
31/01/2022,KES/CAD,89.31,88.86,89.58
28/01/2022,KES/CAD,88.87,88.72,89.41
27/01/2022,KES/CAD,89.1,89.14,89.85
26/01/2022,KES/CAD,89.54,89.48,90.42
25/01/2022,KES/CAD,89.9,89.63,90.22
